price,surface,piece,rooms,bathroom,address,description,more_features_1_dict,more_features_2_dict
850 000 DH,93 m²,3 Pièces,2 Chambres,2 Salles de bains,Aïn Sebaâ à Casablanca,"Appartement 93 m2 à Ain Sebaâ
Appartement avec double expositions très bien ensoleillé et vue dégagée. Les chambres avec placard chacune. Grand salon marocain. Le Hall peut accueillir salle à manger. La cour de 19m2 avec cuisine d’été et salon extérieur et deuxième toilette.","{'Type de bien\nAppartement': 'Type de bien\nAppartement', 'Etat\nBon état': 'Etat\nBon état', 'Etat du bien\n1-5 ans': 'Etat du bien\n1-5 ans', 'Étage du bien\n1er': 'Étage du bien\n1er', 'Orientation\nSud': 'Orientation\nSud', 'Type du sol\nCarrelage': 'Type du sol\nCarrelage'}","{'Terrasse': 'Terrasse', 'Garage': 'Garage', 'Ascenseur': 'Ascenseur', 'Salon Marocain': 'Salon Marocain', 'Cuisine équipée': 'Cuisine équipée'}"
990 000 DH,115 m²,3 Pièces,2 Chambres,1 Salle de bain,Bourgogne Ouest à Casablanca,"Opportunité à saisir à Bourgogne
Nous mettons en vente un appartement bien ensoleillé au 7 ème étage d'un immeuble avec ascenseur et garage .
Deux chambres , salon , salle de bain et cuisine .
Avec deux façades .
Une superficie de 115 mètre carré.
Sans vis à vis.
Excellent prix : 1000000 Dh (8700 DH /m)
Intermédiaires veuillez vous abstenir !","{'Type de bien\nAppartement': 'Type de bien\nAppartement', 'Etat\nBon état': 'Etat\nBon état', 'Etat du bien\n5-10 ans': 'Etat du bien\n5-10 ans', 'Étage du bien\n7ème': 'Étage du bien\n7ème', 'Orientation\nSud': 'Orientation\nSud', 'Type du sol\nCarrelage': 'Type du sol\nCarrelage'}","{'Garage': 'Garage', 'Ascenseur': 'Ascenseur', 'Concierge': 'Concierge'}"
10 500 DH,94 m²,4 Pièces,3 Chambres,2 Salles de bains,Ain Borja à Casablanca,"Dernières opportunités à saisir, Appt. 94m², Jardins de Belvédère
Complexe résidentiel et commercial composé de 4 tranches construites autour de grands jardins, où les enfants peuvent jouer en toute quiétude.

Entièrement sécurisée, la Résidence « Les Jardins de Belvédère » se situe idéalement dans le quartier de Belvédère et est à quelques minutes de plusieurs centres d’intérêts, dont la gare Casa-Voyageurs, la gare routière de Ouled Ziane, le quartier de la Gironde et le centre commercial Tachfine Center (Marjane, multi-enseignes et food court).

Les appartements, avec des finitions de haut niveau sont commercialisés à partir de 10 500 Dh/m², et sont composés de 2 ou 3 chambres à coucher, salon, cuisine équipée et salle de bain.

Chaque appartement est doté d'une place au parking titrée.

Les surfaces varient entre 65 à 116 m².

Les locaux commerciaux, sont idéals pour des commerces de proximités ( bureau du tabac, snack, droguerie, salon de coiffure/spa,etc.) ou bureaux pour professions libérales (avocat, notaire, médecin, paramédical, architecte, géomètre, agent d'assurance...). Un des locaux est destiné à accueillir une crèche ou une salle de sport.

Les surfaces varient entre 55 à 197 m².

- Le projet est à 90% commercialisé.

- Le projet est livré et les titres fonciers sont disponibles.

- Le bureau de vente sur place est ouvert 7/7.
- Le bureau de vente sur place est ouvert 7/7.","{'Type de bien\nAppartement': 'Type de bien\nAppartement', 'Etat\nNouveau': 'Etat\nNouveau'}","{'Jardin': 'Jardin', 'Terrasse': 'Terrasse', 'Ascenseur': 'Ascenseur', 'Concierge': 'Concierge', 'Sécurité': 'Sécurité', 'Cuisine équipée': 'Cuisine équipée'}"
1 230 000 DH,98 m²,1 Pièce,2 Chambres,2 Salles de bains,Belvédère à Casablanca,"Appartement à Vendre Bélvedère 98 m²
Je mets en vente un Apprt de 98 m² très bien ensoleilléélvè sans vis à vis au 2ème étage d'un immeuble très bien entretenu situé dans une ruelle très calme proche de toute commodité, station tramway, commerces.
1 double salon, 2 chambres dont 1 suite parentale avec salle de bain refaite, cuisine équipée refaite, Salle de de bain invité refaite, Grand balcon, 1 Place au garage.","{'Type de bien\nAppartement': 'Type de bien\nAppartement', 'Etat\nÀ rénover': 'Etat\nÀ rénover', 'Etat du bien\n5-10 ans': 'Etat du bien\n5-10 ans', 'Étage du bien\n2ème': 'Étage du bien\n2ème', 'Orientation\nNord': 'Orientation\nNord', 'Type du sol\nMarbre': 'Type du sol\nMarbre'}","{'Garage': 'Garage', 'Ascenseur': 'Ascenseur', 'Concierge': 'Concierge', 'Façade extérieure': 'Façade extérieure', 'Salon Marocain': 'Salon Marocain', 'Salon européen': 'Salon européen', 'Sécurité': 'Sécurité', 'Cuisine équipée': 'Cuisine équipée', 'Four': 'Four'}"
3 200 000 DH,250 m²,5 Pièces,4 Chambres,3 Salles de bains,Val Fleury à Casablanca,"Appt vendre 250m2 casa valfleuri 4chambres terasse
Appt a vendre 250m2 casa valfleuri / 4 chambres, terasse de 50M2, 3 salons / 3 salles de bains / 2 places au garage","{'Type de bien\nAppartement': 'Type de bien\nAppartement', 'Etat\nBon état': 'Etat\nBon état', 'Etat du bien\n10-20 ans': 'Etat du bien\n10-20 ans', 'Étage du bien\n1er': 'Étage du bien\n1er', 'Orientation\nSud': 'Orientation\nSud', 'Type du sol\nMarbre': 'Type du sol\nMarbre'}","{'Jardin': 'Jardin', 'Terrasse': 'Terrasse', 'Garage': 'Garage', 'Ascenseur': 'Ascenseur', 'Salon Marocain': 'Salon Marocain', 'Salon européen': 'Salon européen', 'Antenne parabolique': 'Antenne parabolique', 'Cheminée': 'Cheminée', 'Climatisation': 'Climatisation', 'Chauffage central': 'Chauffage central'}"
1 550 000 DH,146 m²,3 Pièces,2 Chambres,2 Salles de bains,Maârif à Casablanca,"Appartement vente Maarif contacter via Whatsapp
Appartement à vendre à Maarif 143m2 (contacter via Whatsapp)
Contient 2 chambres, salon, toilettes invités, sdb, cuisine avec terrasse, balcon, place de parking, ascenseur.","{'Type de bien\nAppartement': 'Type de bien\nAppartement', 'Etat\nBon état': 'Etat\nBon état', 'Etat du bien\n20-30 ans': 'Etat du bien\n20-30 ans', 'Étage du bien\n1er': 'Étage du bien\n1er', 'Type du sol\nCarrelage': 'Type du sol\nCarrelage'}","{'Terrasse': 'Terrasse', 'Garage': 'Garage', 'Ascenseur': 'Ascenseur', 'Antenne parabolique': 'Antenne parabolique', 'Sécurité': 'Sécurité'}"
360 000 DH,54 m²,4 Pièces,3 Chambres,1 Salle de bain,Zone Industrielle à Casablanca,"Belle Appartement a vendre
Appartement a vendre au madinati sidi el bernousi pres de comer es et parades de bus por plus información apel","{'Type de bien\nAppartement': 'Type de bien\nAppartement', 'Etat\nBon état': 'Etat\nBon état', 'Etat du bien\n10-20 ans': 'Etat du bien\n10-20 ans', 'Étage du bien\n3ème': 'Étage du bien\n3ème', 'Orientation\nOuest': 'Orientation\nOuest', 'Type du sol\nMarbre': 'Type du sol\nMarbre'}","{'Terrasse': 'Terrasse', 'Salon Marocain': 'Salon Marocain'}"
11 000 000 DH,600 m²,5 Pièces,,,CIL (Hay Salam) à Casablanca,"Jolie impasse
CIL Dans une superbe impasse au calme, au cœur du CIL, cette propriété bénéficie d'un environnement paisible et ensoleillé. Le terrain abrite une vieille villa qui peut être soit rasée pour une nouvelle construction, soit restructurée pour une rénovation. Caractéristiques de la propriété : Emplacement calme et ensoleillé. Terrain avec une vieille villa à rénover ou reconstruire. Opportunité à saisir rapidement. Pour plus d'informations ...CIL
Dans une superbe impasse au calme, au cœur du CIL, cette propriété bénéficie d&rsquo;un environnement paisible et ensoleillé. Le terrain abrite une vieille villa qui peut être soit rasée pour une nouvelle construction, soit restructurée pour une rénovation.
Caractéristiques de la propriété :

Emplacement calme et ensoleillé.
Terrain avec une vieille villa à rénover ou reconstruire.
Opportunité à saisir rapidement.

Pour plus d&rsquo;informations ou pour planifier une visite, veuillez contacter via WhatsApp au 212 662 17 05 08.","{'Type de bien\nVilla': 'Type de bien\nVilla', 'Etat\nBon état': 'Etat\nBon état'}",{}
10 500 DH,113 m²,4 Pièces,3 Chambres,2 Salles de bains,Ain Borja à Casablanca,"Dernières opportunités à saisir, Appt. 113m², Jardins de Belvédère
Complexe résidentiel et commercial composé de 4 tranches construites autour de grands jardins, où les enfants peuvent jouer en toute quiétude.

Entièrement sécurisée, la Résidence « Les Jardins de Belvédère » se situe idéalement dans le quartier de Belvédère et est à quelques minutes de plusieurs centres d’intérêts, dont la gare Casa-Voyageurs, la gare routière de Ouled Ziane, le quartier de la Gironde et le centre commercial Tachfine Center (Marjane, multi-enseignes et food court).

Les appartements, avec des finitions de haut niveau sont commercialisés à partir de 10 500 Dh/m², et sont composés de 2 ou 3 chambres à coucher, salon, cuisine équipée et salle de bain.

Chaque appartement est doté d'une place au parking titrée.

Les surfaces varient entre 65 à 116 m².

Les locaux commerciaux, vendus à partir de 8 500 Dh/m², sont idéals pour des commerces de proximités ( bureau du tabac, snack, droguerie, salon de coiffure/spa,etc.) ou bureaux pour professions libérales (avocat, notaire, médecin, paramédical, architecte, géomètre, agent d'assurance...). Un des locaux est destiné à accueillir une crèche ou une salle de sport.

Les surfaces varient entre 55 à 197 m².

- Le projet est à 90% commercialisé.

- Le projet est livré et les titres fonciers sont disponibles.

- Le bureau de vente sur place est ouvert 7/7.","{'Type de bien\nAppartement': 'Type de bien\nAppartement', 'Etat\nNouveau': 'Etat\nNouveau', 'Etat du bien\n1-5 ans': 'Etat du bien\n1-5 ans', 'Étage du bien\n1er': 'Étage du bien\n1er'}","{'Jardin': 'Jardin', 'Sécurité': 'Sécurité', 'Cuisine équipée': 'Cuisine équipée'}"
740 000 DH,74 m²,1 Pièce,2 Chambres,2 Salles de bains,Sidi Maarouf à Casablanca,"Trop belle appartement 74 m2 cartier calme a sidi maarouf
Achetez votre appartement. Prix 740 000 DH. 2 chambres à coucher, 2 salles de bains, 74 m². 1 Pièces. 2ème étage. Nouveau. Type de sol: Carrelage. Cuisine bien équipée.

Venez découvrir cet appartement à vendre à Sidi Maarouf, Casablanca. Ascenseur dans la résidence.","{'Type de bien\nAppartement': 'Type de bien\nAppartement', 'Etat\nNouveau': 'Etat\nNouveau', 'Étage du bien\n2ème': 'Étage du bien\n2ème', 'Orientation\nEst': 'Orientation\nEst', 'Type du sol\nCarrelage': 'Type du sol\nCarrelage'}","{'Ascenseur': 'Ascenseur', 'Cuisine équipée': 'Cuisine équipée'}"
1 280 000 DH,80 m²,4 Pièces,3 Chambres,1 Salle de bain,Maârif Extension à Casablanca,"Appartement haut standing 72m à maarif
Bel appartement vu angle à maarif bien ensoleillé se trouve à 5min des boutiques commerciales et de twin center.
2 chambres avec placards climatisées.
SDB
Cuisine
Salon climatisé
Finition haut standing
Rekham au sol
Peinture khayal au mûr
Spot dans le plafond
Jolie Terrasse
Ascenseur
Garage titré 16m","{'Type de bien\nAppartement': 'Type de bien\nAppartement', 'Etat\nBon état': 'Etat\nBon état', 'Etat du bien\n5-10 ans': 'Etat du bien\n5-10 ans', 'Étage du bien\n1er': 'Étage du bien\n1er', 'Orientation\nSud': 'Orientation\nSud', 'Type du sol\nMarbre': 'Type du sol\nMarbre'}","{'Terrasse': 'Terrasse', 'Garage': 'Garage', 'Ascenseur': 'Ascenseur', 'Concierge': 'Concierge', 'Façade extérieure': 'Façade extérieure', 'Salon Marocain': 'Salon Marocain', 'Antenne parabolique': 'Antenne parabolique', 'Climatisation': 'Climatisation', 'Cuisine équipée': 'Cuisine équipée', 'Four': 'Four'}"
2 300 000 DH,116 m²,4 Pièces,3 Chambres,2 Salles de bains,Maârif à Casablanca,"Tres bel appartement en face du Twin Center
Superficie totale 116 m2
Tres ensoleille tres beaux volumes
Intermediaire s'abstenir","{'Type de bien\nAppartement': 'Type de bien\nAppartement', 'Etat\nBon état': 'Etat\nBon état', 'Etat du bien\n10-20 ans': 'Etat du bien\n10-20 ans', 'Étage du bien\n3ème': 'Étage du bien\n3ème', 'Orientation\nEst': 'Orientation\nEst', 'Type du sol\nMarbre': 'Type du sol\nMarbre'}","{'Terrasse': 'Terrasse', 'Garage': 'Garage', 'Ascenseur': 'Ascenseur', 'Salon Marocain': 'Salon Marocain', 'Salon européen': 'Salon européen', 'Antenne parabolique': 'Antenne parabolique', 'Climatisation': 'Climatisation', 'Cuisine équipée': 'Cuisine équipée', 'Réfrigérateur': 'Réfrigérateur', 'Four': 'Four', 'Machine à laver': 'Machine à laver', 'Micro-ondes': 'Micro-ondes'}"
2 050 000 DH,204 m²,3 Salles de bains,,,Bourgogne Ouest à Casablanca,"Local commercial à l'achat à Bourgogne Ouest. Surface de 204 m²
Découvrez ce local à vendre. Prix 2 050 000 DH. 3 salles de bains, surface de 204 m². 2ème étage. Moins de 20 ans.

Idéal si vous souhaitez acheter un local à Bourgogne Ouest, Casablanca.","{'Type de bien\nLocal commercial': 'Type de bien\nLocal commercial', 'Etat\nBon état': 'Etat\nBon état', 'Etat du bien\n10-20 ans': 'Etat du bien\n10-20 ans', 'Étage du bien\n2ème': 'Étage du bien\n2ème'}",{'Garage': 'Garage'}
15 000 DH,250 m²,,,,Oulfa à Casablanca,"Terrain R4 sans Recul
Je met en vente un terrain (Zone immeuble), dans un très joli quartier, El Wiam, Oulfa. La où Les appartements se vend à 13000dhs/M2.
Prix et opportunité à ne pas rater.","{'Type de bien\nTerrain': 'Type de bien\nTerrain', 'Type de terrain\nCommercial': 'Type de terrain\nCommercial', 'Constructibilité\nR+4': 'Constructibilité\nR+4', 'Livraison\nTitré': 'Livraison\nTitré', 'Statut du terrain\nLoti': 'Statut du terrain\nLoti'}",{}
1 900 000 DH,189 m²,7 Pièces,3 Chambres,2 Salles de bains,Les princesses à Casablanca,"Apt 189 m² 156 m² habitable dernier etg princesse
Fiche de vente appartement

*Caractéristiques:*


* Superficie: 189 m²
* Superficie habitable: 156 m²
* Étage: 5ème
* Orientation soleil: est/ouest
* Nombre de façades: 2
* Nombre de Chambres: 3 1 petite de service à côté de la cuisine
* Nombre de Salons: un double salon
* Cuisine: Équipée
* Nombre de Salles de bains: 2
* Immeuble de combien d'étages: 5
* Nombre de voisins par étage: 1 appartement par étage avec ascenseur
* Garage: 1 garage 1 box

*Avantages:*

* Centre ville
* Calme
* Double vitrage
* Marbre
* Matériaux de bonne qualité
* Pas de vis-à-vis (maison dernier étage)
* Voisins agréables
* Construit par un artisan compétent

*Prix:* 1 900 000
Comission Yakeey : 2.4% TTC
Princesse","{'Type de bien\nAppartement': 'Type de bien\nAppartement', 'Etat\nBon état': 'Etat\nBon état', 'Etat du bien\n20-30 ans': 'Etat du bien\n20-30 ans', 'Étage du bien\n5ème': 'Étage du bien\n5ème', 'Orientation\nEst': 'Orientation\nEst', 'Type du sol\nMarbre': 'Type du sol\nMarbre'}","{'Terrasse': 'Terrasse', 'Garage': 'Garage', 'Ascenseur': 'Ascenseur', 'Concierge': 'Concierge', 'Façade extérieure': 'Façade extérieure', 'Salon européen': 'Salon européen', 'Cheminée': 'Cheminée', 'Double vitrage': 'Double vitrage'}"
