price,surface,piece,rooms,bathroom,address,description,more_features_1_dict,more_features_2_dict
,144 m²,3 Pièces,2 Chambres,2 Salles de bains,,,{},"{'Terrasse': 'Terrasse', 'Concierge': 'Concierge', 'Chambre rangement': 'Chambre rangement', '+ 13 extras': '+ 13 extras', 'Façade extérieure': 'Façade extérieure', 'Cuisine équipée': 'Cuisine équipée', 'Four': 'Four', 'Jardin': 'Jardin', 'Meublé': 'Meublé', '+ 11 extras': '+ 11 extras', 'Salon Marocain': 'Salon Marocain', 'Salon européen': 'Salon européen', '+ 4 extras': '+ 4 extras', 'Garage': 'Garage', 'Ascenseur': 'Ascenseur', 'Antenne parabolique': 'Antenne parabolique', 'Climatisation': 'Climatisation', 'Sécurité': 'Sécurité', 'Porte blindée': 'Porte blindée', 'Vue sur mer': 'Vue sur mer', 'Machine à laver': 'Machine à laver'}"
2 050 000 DH,128 m²,3 Pièces,2 Chambres,2 Salles de bains,Val Fleury à Casablanca,"Appartement en vente à Val Fleury. 2 chambres. Porte blindée, sécurité
Quartier Val Fleury (Maârif extension)

Dans bel immeuble neuf avec gardien, superbe appartement de 128 m2 très ensoleillé
- un grand salon avec cheminée donnant sur une terrasse
- ⁠3 terrasses avec baies vitrées.
- ⁠1 salle de bain avec toilettes et 1 salle d'eau avec toilettes
- ⁠une cuisine équipée donnant sur une terrasse supplémentaire
- ⁠2 chambres à coucher, dont une chambre parentale avec dressing et terrasse

Entièrement climatisé, au 4eme étage avec ascenseur, sans vis-à-vis, très belles finitions (marbre, parquet...), nombreux rangements (dressing, placards).

Idéalement situé, proche de toutes commodités (Carrefour Market au pied de l'immeuble)

Une place de parking attitrée.

Premier arrivé premier servi","{'Type de bien\nAppartement': 'Type de bien\nAppartement', 'Etat\nNouveau': 'Etat\nNouveau', ""Etat du bien\nMoins d'un an"": ""Etat du bien\nMoins d'un an"", 'Étage du bien\n4ème': 'Étage du bien\n4ème', 'Orientation\nSud': 'Orientation\nSud', 'Type du sol\nParquet': 'Type du sol\nParquet'}","{'Terrasse': 'Terrasse', 'Garage': 'Garage', 'Ascenseur': 'Ascenseur', 'Concierge': 'Concierge', 'Chambre rangement': 'Chambre rangement', 'Cheminée': 'Cheminée', 'Climatisation': 'Climatisation', 'Chauffage central': 'Chauffage central', 'Sécurité': 'Sécurité', 'Double vitrage': 'Double vitrage', 'Porte blindée': 'Porte blindée', 'Cuisine équipée': 'Cuisine équipée', 'Four': 'Four'}"
3 900 000 DH,111 m²,2 Pièces,2 Chambres,2 Salles de bains,Ain Diab à Casablanca,"Appartement à l'achat à Ain Diab. Superficie 111 m². Terrasse et jardin
Magnifique appartement de luxe de 111 m2 dans la résidence la plus convoitée d'Ain Diab anfa place , Casablanca. ️ Entouré de jardins verdoyants et situé juste au bord de l'eau, cet appartement est inondé de lumière naturelle grâce à son orientation sud-est.

L'appartement est dans un état neuf et très bien équipé. Il comprend 2 chambres avec salles de bains attenantes, dont une avec un jacuzzi Jacob Delafon. Le grand salon lumineux s'ouvre sur une belle terrasse avec une vue dégagée. La cuisine est équipée d'appareils haut de gamme signés Bosch (plaques électriques, réfrigérateur, congélateur, micro-ondes, four, lave-vaisselle, sèche-linge et machine à laver).

Avec une place de parking sécurisée, cet appartement de luxe est situé au cœur d'une résidence qui abrite également un hôtel quatre étoiles Four Seasons et un centre commercial. Tout le confort et le standing d'un bien exceptionnel à Casablanca pour le prix de 3,9 millions de dirhams.","{'Type de bien\nAppartement': 'Type de bien\nAppartement', 'Etat\nBon état': 'Etat\nBon état', 'Etat du bien\n10-20 ans': 'Etat du bien\n10-20 ans', 'Orientation\nSud': 'Orientation\nSud', 'Type du sol\nMarbre': 'Type du sol\nMarbre'}","{'Jardin': 'Jardin', 'Terrasse': 'Terrasse', 'Garage': 'Garage', 'Réfrigérateur': 'Réfrigérateur', 'Four': 'Four', 'Machine à laver': 'Machine à laver', 'Micro-ondes': 'Micro-ondes'}"
2 850 000 DH,122 m²,3 Pièces,2 Chambres,2 Salles de bains,Racine à Casablanca,"Superbe appartement de 122 m² à la vente
Superbe appartement 2 chambres de 122 m² à vendre

Situé au 5e et dernier étage d’un immeuble moderne de haut standing, cet appartement de 122 m² dont 26m2 de terrasse, entièrement rénové avec des matériaux haut de gamme, offre un cadre de vie élégant et chaleureux. Il bénéficie d'une vue dégagée et paisible, donnant entièrement sur une cour intérieure.

L’appartement se compose comme suit :

• Grande entrée
• Vaste pièce de vie lumineuse, comprenant un salon et une cuisine américaine ouverte, équipée d’un îlot central ainsi que de plans de travail en quartz et carreaux de bejmat
• Chambre principale avec dressing
• Deuxième chambre avec rangements
• Deux salles de bain avec douches à l’italienne
• Grande terrasse en double façade de 26 m²
• Place de parking titrée capable d'accueillir deux voitures et un box privatif titré (29m2)

L'appartement a récemment fait l'objet d'une rénovation complète avec des finitions de grande qualité. Les sols sont en béton ciré, et l'électricité ainsi que la plomberie ont été entièrement refaites à neuf. Le bien est situé dans une résidence sécurisée, avec gardien, ascenseur et interphone avec caméra.

Prix de vente : 2,85 M DH

Ce bien d'exception, clé en main, est parfait pour ceux qui recherchent un espace raffiné dans un quartier calme et recherché. Une opportunité rare à ne pas manquer !","{'Type de bien\nAppartement': 'Type de bien\nAppartement', 'Etat\nBon état': 'Etat\nBon état', 'Étage du bien\n5ème': 'Étage du bien\n5ème', 'Orientation\nOuest': 'Orientation\nOuest'}","{'Terrasse': 'Terrasse', 'Garage': 'Garage', 'Ascenseur': 'Ascenseur', 'Concierge': 'Concierge', 'Salon européen': 'Salon européen'}"
950 000 DH,45 m²,2 Pièces,1 Chambre,1 Salle de bain,Franceville à Casablanca,"Appartement à l'achat à Franceville. Surface totale 45 m²
Affaire à saisir pour cet appartement à vendre. Prix 950 000 DH. 2 pièces, 1 salle de bains, superficie 45 m². 1 chambre. Nouveau. Ascenseur.

Venez découvrir cet appartement à vendre à Franceville, Casablanca. Système de climatisation.","{'Type de bien\nAppartement': 'Type de bien\nAppartement', 'Etat\nNouveau': 'Etat\nNouveau', 'Standing\nHaut standing': 'Standing\nHaut standing', 'État\nFinalisé': 'État\nFinalisé', 'Livraison:\nmars 2025': 'Livraison:\nmars 2025'}","{'Ascenseur': 'Ascenseur', 'Climatisation': 'Climatisation'}"
870 000 DH,41 m²,2 Pièces,1 Chambre,1 Salle de bain,Franceville à Casablanca,"Bel appartement à vendre à Franceville. 1 chambre
Découvrez cet appartement à vendre. Prix 870 000 DH. 2 pièces, 1 salle de bains, surface 41 m². 1 chambre. Nouveau. Ascenseur dans la résidence.

Cet appartement est proposé à la vente à Franceville, Casablanca. Système de climatisation.","{'Type de bien\nAppartement': 'Type de bien\nAppartement', 'Etat\nNouveau': 'Etat\nNouveau', 'Standing\nHaut standing': 'Standing\nHaut standing', 'État\nFinalisé': 'État\nFinalisé', 'Livraison:\nmars 2025': 'Livraison:\nmars 2025'}","{'Ascenseur': 'Ascenseur', 'Climatisation': 'Climatisation'}"
900 000 DH,43 m²,2 Pièces,1 Chambre,1 Salle de bain,Franceville à Casablanca,"Appartement à l'achat à Franceville. Surface de 43 m²
Agréable appartement à vendre. Prix 900 000 DH. 2 pièces, 1 salle de bains, 43 m². 1 chambre. Nouveau. Climatisation.

Idéal si vous souhaitez acheter un appartement à Franceville, Casablanca. Ascenseur dans la résidence.","{'Type de bien\nAppartement': 'Type de bien\nAppartement', 'Etat\nNouveau': 'Etat\nNouveau', 'Standing\nHaut standing': 'Standing\nHaut standing', 'État\nFinalisé': 'État\nFinalisé', 'Livraison:\nmars 2025': 'Livraison:\nmars 2025'}","{'Ascenseur': 'Ascenseur', 'Climatisation': 'Climatisation'}"
900 000 DH,43 m²,2 Pièces,1 Chambre,1 Salle de bain,Franceville à Casablanca,"Appartement à l'achat à Franceville. Surface de 43 m²
Agréable appartement à vendre. Prix 900 000 DH. 2 pièces, 1 salle de bains, surface 43 m². 1 chambre à coucher. Nouveau. Climatisation.

Idéal si vous souhaitez acheter un appartement à Franceville, Casablanca. Ascenseur.","{'Type de bien\nAppartement': 'Type de bien\nAppartement', 'Etat\nNouveau': 'Etat\nNouveau', 'Standing\nHaut standing': 'Standing\nHaut standing', 'État\nFinalisé': 'État\nFinalisé', 'Livraison:\nmars 2025': 'Livraison:\nmars 2025'}","{'Ascenseur': 'Ascenseur', 'Climatisation': 'Climatisation'}"
870 000 DH,41 m²,2 Pièces,1 Chambre,1 Salle de bain,Franceville à Casablanca,"Bel appartement à vendre à Franceville. 1 chambre
Affaire à saisir pour cet appartement à vendre. Prix 870 000 DH. 2 pièces, 1 salle de bains, 41 m². 1 chambre à coucher. Nouveau. Système de climatisation.

Cet appartement est en vente à Franceville, Casablanca. Ascenseur dans la résidence.","{'Type de bien\nAppartement': 'Type de bien\nAppartement', 'Etat\nNouveau': 'Etat\nNouveau', 'Standing\nHaut standing': 'Standing\nHaut standing', 'État\nFinalisé': 'État\nFinalisé', 'Livraison:\nmars 2025': 'Livraison:\nmars 2025'}","{'Ascenseur': 'Ascenseur', 'Climatisation': 'Climatisation'}"
1 300 000 DH,97 m²,1 Salle de bain,,,Zone Industrielle Oukacha à Casablanca,"Bureaux en vente à Boulevard Moulay Ismail. Surface de 97 m²
Présentation du Projet Immobilier Résidence Soumia – Boulevard Moulay Ismail

Bienvenue à la Résidence Soumia, un projet immobilier moderne et stratégique, situé sur le prestigieux Boulevard Moulay Ismail, cœur du nouveau centre d'affaires de Casablanca. Ce projet se distingue par son offre de plateaux de bureaux polyvalents et haut de gamme, idéaux pour les entrepreneurs, PME ou grandes entreprises à la recherche d’un espace de travail fonctionnel, sécurisé et bien situé.

Caractéristiques du projet :
Emplacement privilégié : Située sur le Boulevard Moulay Ismail, Résidence Soumia bénéficie d’une position stratégique dans l’un des quartiers les plus dynamiques de Casablanca, à proximité immédiate des principaux pôles commerciaux et économiques. L’emplacement au cœur du nouveau centre d’affaires Al Gharb Center vous permet de bénéficier d’une visibilité maximale et d’un accès facile aux principaux axes routiers, ainsi qu’aux transports en commun.

Large choix de plateaux bureaux : La Résidence Soumia propose une gamme de plateaux bureaux allant de 30 m² à 82 m², permettant ainsi une flexibilité totale pour s’adapter à vos besoins professionnels. Que vous soyez une startup en pleine croissance ou une entreprise établie, chaque espace est conçu pour offrir un environnement de travail optimal et stimulant.

Finitions et équipements premium : Les bureaux de la Résidence Soumia bénéficient de finitions haut de gamme et d'équipements modernes, garantissant un cadre de travail agréable et efficace. Les espaces sont entièrement aménageables, offrant une grande modularité pour répondre aux exigences spécifiques de chaque activité professionnelle.

Ascenseurs et accessibilité : L’immeuble est équipé de 2 ascenseurs modernes, assurant une circulation fluide entre les différents étages, et permettant un accès rapide à chaque plateau de bureau. L’accessibilité et le confort des utilisateurs sont au cœur du projet.

Parking sous-sol sécurisé : Pour plus de commodité, la Résidence Soumia dispose de 2 parkings sous-sols, offrant des places de stationnement sécurisées pour les résidents et leurs visiteurs. Un atout précieux en plein cœur de la ville, où le stationnement est souvent une contrainte.

Livraison immédiate : Les bureaux de la Résidence Soumia sont disponibles à la livraison immédiate, vous permettant de vous installer rapidement et de commencer à exercer vos activités professionnelles sans délai.

Proximité de toutes les commodités : Ce projet bénéficie de la proximité de toutes les commodités nécessaires à votre activité : restaurants, hôtels, banques, commerces, ainsi que des infrastructures de transport (tramway, bus, taxis), vous assurant une grande facilité d’accès pour vous et vos collaborateurs.

Pourquoi choisir Résidence Soumia pour vos bureaux ?
Résidence Soumia est le choix idéal pour les professionnels à la recherche de bureaux modernes, bien situés et offrant un cadre de travail agréable. Avec des plateaux de bureaux modulables, des finishes premium, et une accessibilité parfaite, ce projet représente une occasion en or pour développer votre activité dans l’un des quartiers les plus prisés de Casablanca.

Que vous soyez une petite entreprise ou une grande société, Résidence Soumia vous offre une infrastructure de qualité pour donner vie à vos projets professionnels.","{'Type de bien\nBureau': 'Type de bien\nBureau', 'Etat\nNouveau': 'Etat\nNouveau', 'Standing\nHaut standing': 'Standing\nHaut standing', 'État\nFinalisé': 'État\nFinalisé', 'Livraison:\nnovembre 2024': 'Livraison:\nnovembre 2024'}",{'Ascenseur': 'Ascenseur'}
1 300 000 DH,97 m²,1 Salle de bain,,,Zone Industrielle Oukacha à Casablanca,"Bureaux en vente à Boulevard Moulay Ismail. Surface de 97 m²
Présentation du Projet Immobilier Résidence Soumia – Boulevard Moulay Ismail

Bienvenue à la Résidence Soumia, un projet immobilier moderne et stratégique, situé sur le prestigieux Boulevard Moulay Ismail, cœur du nouveau centre d'affaires de Casablanca. Ce projet se distingue par son offre de plateaux de bureaux polyvalents et haut de gamme, idéaux pour les entrepreneurs, PME ou grandes entreprises à la recherche d’un espace de travail fonctionnel, sécurisé et bien situé.

Caractéristiques du projet :
Emplacement privilégié : Située sur le Boulevard Moulay Ismail, Résidence Soumia bénéficie d’une position stratégique dans l’un des quartiers les plus dynamiques de Casablanca, à proximité immédiate des principaux pôles commerciaux et économiques. L’emplacement au cœur du nouveau centre d’affaires Al Gharb Center vous permet de bénéficier d’une visibilité maximale et d’un accès facile aux principaux axes routiers, ainsi qu’aux transports en commun.

Large choix de plateaux bureaux : La Résidence Soumia propose une gamme de plateaux bureaux allant de 30 m² à 82 m², permettant ainsi une flexibilité totale pour s’adapter à vos besoins professionnels. Que vous soyez une startup en pleine croissance ou une entreprise établie, chaque espace est conçu pour offrir un environnement de travail optimal et stimulant.

Finitions et équipements premium : Les bureaux de la Résidence Soumia bénéficient de finitions haut de gamme et d'équipements modernes, garantissant un cadre de travail agréable et efficace. Les espaces sont entièrement aménageables, offrant une grande modularité pour répondre aux exigences spécifiques de chaque activité professionnelle.

Ascenseurs et accessibilité : L’immeuble est équipé de 2 ascenseurs modernes, assurant une circulation fluide entre les différents étages, et permettant un accès rapide à chaque plateau de bureau. L’accessibilité et le confort des utilisateurs sont au cœur du projet.

Parking sous-sol sécurisé : Pour plus de commodité, la Résidence Soumia dispose de 2 parkings sous-sols, offrant des places de stationnement sécurisées pour les résidents et leurs visiteurs. Un atout précieux en plein cœur de la ville, où le stationnement est souvent une contrainte.

Livraison immédiate : Les bureaux de la Résidence Soumia sont disponibles à la livraison immédiate, vous permettant de vous installer rapidement et de commencer à exercer vos activités professionnelles sans délai.

Proximité de toutes les commodités : Ce projet bénéficie de la proximité de toutes les commodités nécessaires à votre activité : restaurants, hôtels, banques, commerces, ainsi que des infrastructures de transport (tramway, bus, taxis), vous assurant une grande facilité d’accès pour vous et vos collaborateurs.

Pourquoi choisir Résidence Soumia pour vos bureaux ?
Résidence Soumia est le choix idéal pour les professionnels à la recherche de bureaux modernes, bien situés et offrant un cadre de travail agréable. Avec des plateaux de bureaux modulables, des finishes premium, et une accessibilité parfaite, ce projet représente une occasion en or pour développer votre activité dans l’un des quartiers les plus prisés de Casablanca.

Que vous soyez une petite entreprise ou une grande société, Résidence Soumia vous offre une infrastructure de qualité pour donner vie à vos projets professionnels.","{'Type de bien\nBureau': 'Type de bien\nBureau', 'Etat\nNouveau': 'Etat\nNouveau', 'Standing\nHaut standing': 'Standing\nHaut standing', 'État\nFinalisé': 'État\nFinalisé', 'Livraison:\nnovembre 2024': 'Livraison:\nnovembre 2024'}",{'Ascenseur': 'Ascenseur'}
