price,surface,piece,rooms,bathroom,address,description,more_features_1_dict,more_features_2_dict
2 700 000 DH,98 m²,2 Salles de bains,,,Casablanca Finance City à Casablanca,"Bureaux Primes A La Vente Sur CFC
Votre nouvelle adresse sur CFC ! Emménagez dans vos nouveaux bureaux à Casablanca Finance City (CFC)

Bureaux Primes disponibles à la vente au cœur du nouveau quartier d'affaires Casablanca Finance City.

Livraison du projet prévue à fin juin 2024.

Immeuble Bureaux avec deux ascenseurs et deux sous-sols de parking.
Chaque place de parking est titrée.

D'autres superficies sont disponibles.

Commodités à proximité : Centre commercial, restaurants, cafés, transports en commun, tramway.

N'attendez plus pour devenir propriétaire d'un bureau dans une zone d'avenir !
N'hésitez pas à nous contacter !","{'Type de bien\nBureau': 'Type de bien\nBureau', 'Etat\nNouveau': 'Etat\nNouveau', ""Etat du bien\nMoins d'un an"": ""Etat du bien\nMoins d'un an"", 'Étage du bien\n6ème': 'Étage du bien\n6ème'}","{'Garage': 'Garage', 'Ascenseur': 'Ascenseur', 'Concierge': 'Concierge', 'Sécurité': 'Sécurité', 'Double vitrage': 'Double vitrage'}"
9 700 000 DH,341 m²,4 Salles de bains,,,Casablanca Finance City à Casablanca,"Bureau 341 M² à Casablanca Finance City A Vendre
Avec un emplacement stratégique au sein de la zone de Casa-Anfa à proximité immédiate de CFC, ce bureau est localisé au sein d'immeuble professionnel prime. Des superficies comprises entre 70 M² et 400 M² sont disponibles.","{'Type de bien\nBureau': 'Type de bien\nBureau', 'Etat\nNouveau': 'Etat\nNouveau', ""Etat du bien\nMoins d'un an"": ""Etat du bien\nMoins d'un an""}","{'Garage': 'Garage', 'Ascenseur': 'Ascenseur', 'Concierge': 'Concierge', 'Sécurité': 'Sécurité', 'Double vitrage': 'Double vitrage'}"
9 700 000 DH,380 m²,2 Salles de bains,,,Casablanca Finance City à Casablanca,"Bureau de 380 m2 à CFC à vendre
Avec un emplacement stratégique au sein de la zone de Casablanca Finance City, ce bureau est localisé au sein d'immeuble professionnel prime. L'actif est localisé en zoning CFC et convient parfaitement aux entreprises ayant le statut.","{'Type de bien\nBureau': 'Type de bien\nBureau', 'Etat\nNouveau': 'Etat\nNouveau', 'Etat du bien\n1-5 ans': 'Etat du bien\n1-5 ans', 'Étage du bien\n6ème': 'Étage du bien\n6ème'}","{'Terrasse': 'Terrasse', 'Garage': 'Garage', 'Ascenseur': 'Ascenseur', 'Concierge': 'Concierge', 'Sécurité': 'Sécurité', 'Double vitrage': 'Double vitrage'}"
1 850 000 DH,74 m²,1 Salle de bain,,,Oasis à Casablanca,"Bureau de 74 m2 à l'oasis à la vente
Très beau bureau localisé au sein d'un immeuble neuf au sein du quartier de l'oasis.

Différentes superficies et configurations sont disponibles. Afin d'en savoir plus, n'hésitez pas à contacter nos équipes.","{'Type de bien\nBureau': 'Type de bien\nBureau', 'Etat\nNouveau': 'Etat\nNouveau', ""Etat du bien\nMoins d'un an"": ""Etat du bien\nMoins d'un an"", 'Type du sol\nCarrelage': 'Type du sol\nCarrelage'}","{'Terrasse': 'Terrasse', 'Garage': 'Garage', 'Ascenseur': 'Ascenseur', 'Climatisation': 'Climatisation', 'Sécurité': 'Sécurité'}"
12 000 DH,87 m²,1 Salle de bain,,,Sidi Maarouf à Casablanca,"Plateau bureau neuf de 87m² à louer à Sidi Maarouf
Stratégiquement situé dans un emplacement premium à Casablanca, en plein cœur du nouveau quartier d’affaires de Sidi Maarouf avec une proximité directe du nœud autoroutier, de l'aéroport, des moyens de transport, et à 2 min de Casanearshore porte Sud.

Un plateau bureau de 87 m² à louer, situé au 1er étage d’un immeuble neuf avec ascenseurs, parkings, et finition haut standing.
Il offre une vue dégagée, une isolation de qualité et une bonne luminosité.

Caractéristiques :

- Garage
- Ascenseur
- Climatisation
- Sécurité

Pour plus d'informations ou éventuelle visite, merci de nous contacter.","{'Type de bien\nBureau': 'Type de bien\nBureau', 'Etat\nNouveau': 'Etat\nNouveau', ""Etat du bien\nMoins d'un an"": ""Etat du bien\nMoins d'un an"", 'Étage du bien\n1er': 'Étage du bien\n1er', 'Type du sol\nCarrelage': 'Type du sol\nCarrelage'}","{'Garage': 'Garage', 'Ascenseur': 'Ascenseur', 'Concierge': 'Concierge', 'Climatisation': 'Climatisation', 'Chauffage central': 'Chauffage central', 'Sécurité': 'Sécurité', 'Double vitrage': 'Double vitrage'}"
Prix à consulter,467 m²,,,,Oasis à Casablanca,"Terrain Zone immeuble R5 Rte d'el jadida
Terrain Zone immeuble R5, en plein boulevard Route d'el Jadida - 467 m²
Pour plus d'informations ou éventuelle visite, merci de nous contacter",{'Type de bien\nTerrain': 'Type de bien\nTerrain'},{}
1 300 000 DH,78 m²,1 Salle de bain,,,Beauséjour à Casablanca,"Salon de Coiffure 78 m ² à vendre à Beauséjour
Un salon de coiffure situé dans le quartier recherché de Beauséjour, s’étendant sur une superficie généreuse de 78 m².

Détails de l’offre :
Prix de location : 15 000 DHS/mois

Prix de vente : 1,3 millions DHS

Avec son aménagement moderne et son équipement de pointe, c’est l’investissement parfait pour ceux qui cherchent à s’établir dans le domaine de la beauté et du bien-être.



Pour plus d’informations ou pour planifier une visite, contactez notre agence BROKER immobilier aux numéros.

#InvestissementDePrestige #SalonDeCoiffureBeausejour #OpportunitéUnique #BeautéEtStyle#EmplacementIdéal #DesignModerne #ÉquipementDePointe #ClientèleExigeante #CadreLuxueux #78m²DeRaffinement #ContactezBROKERimmobilier #VotreSuccèsNotreEngagement","{'Type de bien\nLocal commercial': 'Type de bien\nLocal commercial', 'Etat\nBon état': 'Etat\nBon état'}","{'Chambre rangement': 'Chambre rangement', 'Climatisation': 'Climatisation', 'Double vitrage': 'Double vitrage'}"
2 200 000 DH,185 m²,1 Salle de bain,,,Beauséjour à Casablanca,"Centre de beauté 185 m² à vendre à Beauséjour
Saisissez l’opportunité d'acquérir un investissement locatif, un salon de beauté pour femmes, une affaire rentable et bien établie !

Détails du bien :
• Superficie : 115 m² au rez-de-chaussée et 70 m² en mezzanine
• Emplacement privilégié avec une clientèle fidèle
• Ambiance chaleureuse et équipements modernes

Détails de l’offre :
Prix de location : 15 000 DHS/mois
Prix de vente : 2,2 millions DHS

Pour plus d’informations ou pour organiser une visite, n’hésitez pas à nous contacter !
Investissez dans une affaire prometteuse et bien située !","{'Type de bien\nLocal commercial': 'Type de bien\nLocal commercial', 'Etat\nBon état': 'Etat\nBon état', 'Etat du bien\n5-10 ans': 'Etat du bien\n5-10 ans'}",{'Sécurité': 'Sécurité'}
Prix à consulter,608 m²,4 Salles de bains,,,Val Fleury à Casablanca,"Spa 608 m² de Prestige au Cœur du Val Fleuri
Spa de Luxe à Vendre à Val fleuri, Maarif - 608 m²

Design Élégant et Moderne","{'Type de bien\nLocal commercial': 'Type de bien\nLocal commercial', 'Etat\nBon état': 'Etat\nBon état'}",{}
16 000 000 DH,1193 m²,6 Pièces,5 Chambres,4 Salles de bains,Californie à Casablanca,"Vente Villa à californie
!! EXCLUSIVITÉ MILKIYA !!


Je mets en vente une magnifique villa d'angle à l'architecture unique, d'une superficie de 1193 m² en plein cœur du quartier Californie, Casablanca, à proximité de l'école américaine. Exposée au sud, sans vis-à-vis et bien dégagée sur ses façades est et ouest, elle bénéficie d'un bel ensoleillement toute la journée.

Construite sur 900 m² répartis sur 4 niveaux, elle est entourée d'un grand jardin et se compose comme suit :

Le rez-de-chaussée est doté d'un vaste triple salon donnant sur le jardin, d'un séjour d'entrée, d'une chambre d'invités avec salle de bain, d'un cabinet de toilette pour les invités, d'une belle cuisine récemment rénovée avec un espace salle à manger attenant, et d'une buanderie extérieure avec une grande terrasse pour étendre le linge.

Le premier étage comprend une chambre spacieuse, de beaux rangements et une salle de bain attenante.

Le deuxième étage propose une chambre principale donnant sur une terrasse et dotée d'une belle salle de bain et d'un double dressing, ainsi que deux autres chambres et une salle de bain commune.

Le sous-sol comprend un hammam, plusieurs espaces pouvant servir de salle de sport, de chambre, et de rangements.

Le garage peut accueillir 4 à 5 voitures et est doté d'une maison de gardien.

De plus, les nombreuses terrasses aux différents étages permettent d'envisager des extensions intéressantes.

N’attendez plus ! Contactez-moi au plus vite pour visiter cette magnifique villa ou pour en savoir plus.","{'Type de bien\nVilla': 'Type de bien\nVilla', 'Etat\nBon état': 'Etat\nBon état'}","{'Jardin': 'Jardin', 'Terrasse': 'Terrasse', 'Garage': 'Garage'}"
4 800 000 DH,291 m²,3 Chambres,3 Salles de bains,,Racine à Casablanca,"Renove avec gout
RACINE TRIANGLE D'OR Appartement entierement renové avec gout . proche rond point des sports. Ensoleillé du charme Pas de perte d'espace triple séjour avec 3 suites 3 salle de bains, terrasse chambre personnel COUP DE COEUR contact 212 662 17 05 08RACINE TRIANGLE D&#8217;OR

Appartement entierement renové avec gout . proche rond point des sports.
Ensoleillé du charme
Pas de perte d&#8217;espace
triple séjour avec 3 suites 3 salle de bains, terrasse chambre personnel

COUP DE COEUR
contact 212 662 17 05 08",{'Type de bien\nAppartement': 'Type de bien\nAppartement'},{'Terrasse': 'Terrasse'}
1 650 000 DH,121 m²,3 Pièces,2 Chambres,2 Salles de bains,Maârif Extension à Casablanca,"Maarif luxueux appart 2 ch, 120 m²jardin
MAARIF EXT A ACHETER LUXUEUX APPART 120 M² JARDIN

Vous recherchez un appartement dans une résidence avec gardien et un parc arboré ?

Venez vivre le luxe dans cette habitation en parfait état en profitant du calme et la tranquillité en centre-ville de Casablanca.

Une fois passé l’entrée vous êtes dans un salon avec une grande hauteur avec vue sur le vaste jardin.

L’Appartement d’une superficie vendable de 109 m² (vendable) est de plein pied, en Rez de Jardin, est bien distribué. Entierement climatisée, Il comprend en plus une Suite Parentale indépendante avec sa Salle de Bain et Placards/Dressing, 1 Chambre à coucher avec placards, une salle de bain (douche italienne), une Cuisine moderne avec sa Buanderie.

En plus pour vos véhicules vous allez bénéficier d’une place de parking titrée de 24 m².

Vivre dans cette résidence de haut standing, protégée et intimiste va vous séduire.
En effet cela va vous permettre réconcilier ville et nature grâce à son jardin central de 1500 m².
Vigiles et vidéo surveillance 24/24 – 7/7

Située dans le quartier Maârif Extension, cet appartement bénéficie de tous les avantages d’un quartier vivant offrant tous les services de proximité. A une dizaine de minutes à pied des Twin Center et de ses galeries marchandes, toutes les commodités se font à pied.

PROPOSE AU PRIX DE 1 650 000 DHS

(15 100 dhs/m²)","{'Type de bien\nAppartement': 'Type de bien\nAppartement', 'Etat\nBon état': 'Etat\nBon état', 'Etat du bien\n5-10 ans': 'Etat du bien\n5-10 ans', 'Orientation\nEst': 'Orientation\nEst', 'Type du sol\nMarbre': 'Type du sol\nMarbre'}","{'Jardin': 'Jardin', 'Garage': 'Garage', 'Ascenseur': 'Ascenseur', 'Concierge': 'Concierge', 'Meublé': 'Meublé', 'Salon Marocain': 'Salon Marocain', 'Salon européen': 'Salon européen', 'Antenne parabolique': 'Antenne parabolique', 'Climatisation': 'Climatisation', 'Chauffage central': 'Chauffage central', 'Sécurité': 'Sécurité', 'Double vitrage': 'Double vitrage', 'Cuisine équipée': 'Cuisine équipée', 'Réfrigérateur': 'Réfrigérateur', 'Four': 'Four', 'Machine à laver': 'Machine à laver', 'Micro-ondes': 'Micro-ondes'}"
700 000 DH,80 m²,3 Pièces,2 Chambres,2 Salles de bains,Al Qods à Casablanca,"Appartement à vendre 80 m² à Casablanca
Suite à mon déménagement, je mets en vente un très bon appartement à la résidence al Badr quartier Bernoussi, bien ensoleillé, ayant la surface totale de 92 M2 dont 80 M2 Habitable et 12 M2 du parking ( titré) sans vis à vis,

Dans un immeuble de très bon voisinage. l'appartement ayant deux façades, une sur la rue, et une sur le jardin intérieur.

l'appartement est situé dans une bonne résidence de moyen standing construit en 2012 il se compose de :

- 2 chambres
- Une salle de bain, et une toilette
- Une cuisine.
- Un salon marocain plus un coin séjour

l'appartement est situé au troisième étage avec ascenseur est proche de toutes les commodités ( Ecoles, super Marché, autoroute ).

si vous cherchez le calme totale c'est votre nouvelle adresse


Intermédiaire, merci de s'abstenir","{'Type de bien\nAppartement': 'Type de bien\nAppartement', 'Etat\nBon état': 'Etat\nBon état', 'Etat du bien\n10-20 ans': 'Etat du bien\n10-20 ans', 'Étage du bien\n3ème': 'Étage du bien\n3ème', 'Orientation\nSud': 'Orientation\nSud', 'Type du sol\nCarrelage': 'Type du sol\nCarrelage'}","{'Jardin': 'Jardin', 'Garage': 'Garage', 'Ascenseur': 'Ascenseur', 'Meublé': 'Meublé', 'Façade extérieure': 'Façade extérieure', 'Salon Marocain': 'Salon Marocain', 'Antenne parabolique': 'Antenne parabolique', 'Climatisation': 'Climatisation', 'Sécurité': 'Sécurité', 'Cuisine équipée': 'Cuisine équipée', 'Réfrigérateur': 'Réfrigérateur', 'Four': 'Four', 'Machine à laver': 'Machine à laver', 'Micro-ondes': 'Micro-ondes'}"
1 050 000 DH,71 m²,1 Pièce,2 Chambres,1 Salle de bain,Bourgogne Ouest à Casablanca,"Appartement a vendre Bourgogne
À vendre : superbe appartement près de la plage, dans le quartier animé Bourgogne ouest prisé d'Ain Diab, à proximité de la Mosquée Hassan II.

La résidence sécurisée dispose d'un jardin privé avec vue apaisante, de caméras de surveillance et d'agents de sécurité 24/24. De plus, vous bénéficierez d'une place de parking dédiée. À seulement 20 mètres des supermarchés BIM et Kazyon, toutes les commodités sont à portée de main.

Cet appartement lumineux et moderne est idéal pour un cadre de vie agréable ou un investissement locatif. Profitez de la tranquillité d’un jardin tout en étant à deux pas de la mer. Ne laissez pas passer cette opportunité","{'Type de bien\nAppartement': 'Type de bien\nAppartement', 'Etat\nNouveau': 'Etat\nNouveau', 'Etat du bien\n5-10 ans': 'Etat du bien\n5-10 ans', 'Orientation\nSud': 'Orientation\nSud', 'Type du sol\nMarbre': 'Type du sol\nMarbre'}","{'Jardin': 'Jardin', 'Terrasse': 'Terrasse', 'Garage': 'Garage', 'Ascenseur': 'Ascenseur', 'Vue sur mer': 'Vue sur mer', 'Concierge': 'Concierge', 'Chambre rangement': 'Chambre rangement', 'Meublé': 'Meublé', 'Façade extérieure': 'Façade extérieure', 'Salon européen': 'Salon européen', 'Antenne parabolique': 'Antenne parabolique', 'Climatisation': 'Climatisation', 'Sécurité': 'Sécurité', 'Porte blindée': 'Porte blindée', 'Cuisine équipée': 'Cuisine équipée', 'Réfrigérateur': 'Réfrigérateur', 'Four': 'Four', 'Machine à laver': 'Machine à laver', 'Micro-ondes': 'Micro-ondes'}"
2 400 000 DH,120 m²,2 Chambres,1 Salle de bain,,Ain Diab à Casablanca,"Vente d'un bel appartement à Ain Diab. 2 chambres. Avec ascenseur et terrasse.
AIN DIAB Dans une résidence récente et sécurisée 24/7, magnifique appartement de 95m2 plus 24m2 de terrasse. Il se compose d'un double salon dont un donnant sur la terrasse, deux chambres à coucher, dont une avec dressing sur mesure, avec salle de bain attenante, une belle cuisine fonctionnelle une belle terrasse bien aménagée. Ascenseur et place titrée au sous-sol A voir rapidementAIN DIAB
Dans une résidence récente et sécurisée 24/7, magnifique appartement de 95m2 plus 24m2 de terrasse.
Il se compose d&#8217;un double salon dont un donnant sur la terrasse, deux chambres à coucher, dont une avec dressing sur mesure, avec salle de bain attenante, une belle cuisine fonctionnelle une belle terrasse bien aménagée.
Ascenseur et place titrée au sous-sol
A voir rapidement",{'Type de bien\nAppartement': 'Type de bien\nAppartement'},"{'Terrasse': 'Terrasse', 'Ascenseur': 'Ascenseur'}"
2 700 000 DH,152 m²,5 Pièces,3 Chambres,3 Salles de bains,Ferme Bretonne (Hay Arraha) à Casablanca,"Appartement de prestige à vendre ferme bretonne
Découvrez ce magnifique appartement de très haut standing à deux pas du CAF et à 3 minutes de l'école française internationale, baigné de lumière et orienté Sud. Situé au 4ème étage d'un immeuble de 5 étages avec ascenseur, cet appartement spacieux et sans vis-à-vis vous offre un cadre de vie exceptionnel.

D'une surface habitable de 139 m², cet appartement se compose de :

* Un double salon spacieux et lumineux, doté d'une cheminée
* Deux chambres confortables, idéales pour les enfants ou les invités
* Une suite parentale luxueuse avec un dressing et un balcon privé
*trois salles de bain
* Une terrasse spacieuse

L'appartement est entièrement équipé bénéficiant de nombreuses finitions haut de gamme et atouts, notamment :

* Une cuisine moderne et fonctionnelle, équipée d'appareils électroménagers de qualité
* Des placards intégrés dans toutes les chambres
* Une climatisation réversible pour un confort optimal toute l'année
* Une place de parking sécurisée titrée.

Disponible immédiatement, cet appartement d'exception est proposé au prix de 2700 000 Dhs ( négociable ) .

Ne manquez pas cette occasion unique d'acquérir un bien immobilier de prestige dans un emplacement privilégié.","{'Type de bien\nAppartement': 'Type de bien\nAppartement', 'Etat\nNouveau': 'Etat\nNouveau', 'Etat du bien\n1-5 ans': 'Etat du bien\n1-5 ans', 'Étage du bien\n4ème': 'Étage du bien\n4ème', 'Orientation\nSud': 'Orientation\nSud', 'Type du sol\nMarbre': 'Type du sol\nMarbre'}","{'Terrasse': 'Terrasse', 'Garage': 'Garage', 'Ascenseur': 'Ascenseur', 'Concierge': 'Concierge', 'Façade extérieure': 'Façade extérieure', 'Salon Marocain': 'Salon Marocain', 'Salon européen': 'Salon européen', 'Antenne parabolique': 'Antenne parabolique', 'Cheminée': 'Cheminée', 'Climatisation': 'Climatisation', 'Chauffage central': 'Chauffage central', 'Sécurité': 'Sécurité', 'Double vitrage': 'Double vitrage', 'Cuisine équipée': 'Cuisine équipée', 'Réfrigérateur': 'Réfrigérateur', 'Four': 'Four', 'Micro-ondes': 'Micro-ondes'}"
1 800 000 DH,75 m²,7 Pièces,5 Chambres,3 Salles de bains,Sidi Maarouf à Casablanca,"Maison à vendre
Cette magnifique maison de 2 étages située à Sidi Maarouf, Casablanca, est un véritable bijou à ne pas manquer. Avec 5 chambres,
1 salon spacieux par étage, 3 salles de bains, une grande cuisine et une terrasse au dernier étage et une orientation plein sud, cette propriété offre un cadre de vie idéal pour toute la famille. L'état du bien est correct, offrant ainsi de nombreuses possibilités de rénovation et de personnalisation puisqu’il y’a aussi une possibilité d’ajouter un étage (R3) et un garage. Cette maison est idéalement située dans le quartier Sidi maarouf arrondissement Ain chock avec une grande proximité de tous les commerces, écoles, mosquées…","{'Type de bien\nMaison': 'Type de bien\nMaison', 'Etat\nBon état': 'Etat\nBon état', 'Orientation\nSud': 'Orientation\nSud'}","{'Terrasse': 'Terrasse', 'Garage': 'Garage'}"
3 200 000 DH,84 m²,6 Pièces,6 Chambres,3 Salles de bains,Hay Arsalan à Casablanca,"Très belle maison en vente à Hay Arsalan. 6 belles chambres.
Ne laissez pas passer cette maison à vendre. Prix 3 200 000 DH. 6 chambres à coucher, 3 salles de bains, 84 m². 6 pièces. Moins de 30 ans.

Cette belle maison est en vente à Hay Arsalan, Casablanca.","{'Type de bien\nMaison': 'Type de bien\nMaison', 'Etat\nBon état': 'Etat\nBon état', 'Etat du bien\n20-30 ans': 'Etat du bien\n20-30 ans', 'Orientation\nOuest': 'Orientation\nOuest'}",{'Garage': 'Garage'}
7 068 000 DH,265 m²,4 Pièces,3 Chambres,4 Salles de bains,Casablanca Marina à Casablanca,"Marina Casablanca Appartement Vue Mer
Appartement sans vis-à-vis à vendre à la Marina de Casablanca. Situé au 2ème étage, cet appartement d'angle offre une vue imprenable sur la mer.

Caractéristiques :

-Salon spacieux
-3 chambres
-4 salles de bain
-WC invités
-Grande cuisine équipée (four, plaque à gaz, hotte et grand réfrigérateur)
-Climatisation centralisée
-Équipé de la domotique
-L'immeuble dispose de 4 ascenseurs et d'une place au garage.

Contactez nous pour programmer une visite","{'Type de bien\nAppartement': 'Type de bien\nAppartement', 'Etat\nNouveau': 'Etat\nNouveau', 'Etat du bien\n1-5 ans': 'Etat du bien\n1-5 ans', 'Étage du bien\n2ème': 'Étage du bien\n2ème', 'Orientation\nNord': 'Orientation\nNord', 'Type du sol\nParquet': 'Type du sol\nParquet'}","{'Jardin': 'Jardin', 'Terrasse': 'Terrasse', 'Garage': 'Garage', 'Ascenseur': 'Ascenseur', 'Vue sur mer': 'Vue sur mer', 'Vue sur les montagnes': 'Vue sur les montagnes', 'Concierge': 'Concierge', 'Chambre rangement': 'Chambre rangement', 'Façade extérieure': 'Façade extérieure', 'Salon Marocain': 'Salon Marocain', 'Salon européen': 'Salon européen', 'Antenne parabolique': 'Antenne parabolique', 'Climatisation': 'Climatisation', 'Sécurité': 'Sécurité', 'Double vitrage': 'Double vitrage', 'Porte blindée': 'Porte blindée', 'Cuisine équipée': 'Cuisine équipée', 'Réfrigérateur': 'Réfrigérateur', 'Four': 'Four', 'Machine à laver': 'Machine à laver', 'Micro-ondes': 'Micro-ondes'}"
2 400 000 DH,76 m²,3 Pièces,9 Chambres,8 Salles de bains,Sidi Maarouf à Casablanca,"Immeuble à vendre de 3 etage à sidi ma3rouf
Un immeuble met en vente se compose de cave Rdc carage et 3bel appartement indépendant chacun se compose de deux chambres salon cuisine équipée et 2 salles de bain pres de casa nearshore et mosquée attakwa chaque appartement a un compteur électrique indépendant pour plus d'informations merci de me contacter le prix est négociable","{'Type de bien\nMaison': 'Type de bien\nMaison', 'Etat\nNouveau': 'Etat\nNouveau', 'Etat du bien\n5-10 ans': 'Etat du bien\n5-10 ans', 'Orientation\nSud': 'Orientation\nSud', 'Type du sol\nCarrelage': 'Type du sol\nCarrelage'}","{'Garage': 'Garage', 'Chambre rangement': 'Chambre rangement', 'Salon Marocain': 'Salon Marocain', 'Antenne parabolique': 'Antenne parabolique', 'Sécurité': 'Sécurité', 'Double vitrage': 'Double vitrage', 'Cuisine équipée': 'Cuisine équipée', 'Four': 'Four'}"
,76 m²,3 Pièces,9 Chambres,8 Salles de bains,,,{},{}
950 000 DH,137 m²,4 Pièces,4 Chambres,2 Salles de bains,Sidi Maarouf à Casablanca,"Appartement à l'achat à Sidi Maarouf. Superficie 137 m². Salon Marocain, sécurité.
Achetez votre appartement. Prix 950 000 DH. 4 pièces, 2 salles de bains privatives, 137 m². 4 chambres à coucher. 1er étage. Moins d'un an. Décoration traditionnelle avec beau salon marocain. La résidence est sécurisée.

Idéal si vous souhaitez acheter un appartement à Sidi Maarouf. Cuisine entièrement équipée. Conciergerie à disposition.

Contactez-nous si vous êtes intéressé par cet appartement à Casablanca.","{'Type de bien\nAppartement': 'Type de bien\nAppartement', 'Etat\nNouveau': 'Etat\nNouveau', ""Etat du bien\nMoins d'un an"": ""Etat du bien\nMoins d'un an"", 'Étage du bien\n1er': 'Étage du bien\n1er', 'Orientation\nOuest': 'Orientation\nOuest'}","{'Concierge': 'Concierge', 'Salon Marocain': 'Salon Marocain', 'Sécurité': 'Sécurité', 'Cuisine équipée': 'Cuisine équipée'}"
14 000 DH,1340 m²,10 Pièces,6 Chambres,3 Salles de bains,Habbous à Casablanca,"Villa exceptionnelle à vendre 2mars Habbous
Superficie totale (dont jardin) : 1340 m2
Superficie habitable : plus de 600 m2
14'000 dirhams le mètre carré.
4 façades, deux entrées sur une rue et un boulevard. Deux portes pour piétons et deux portes de garages couvert et à découvert.

Villa avec beaucoup de cachet, à l’allure moderne et traditionnelle, construite dans les années 1940 ayant été habitée par deux familles seulement.
Merveilleusement bien agencée : au rez-de-chaussée, une grande cuisine indépendante, des buanderies et rangements, un WC toilette, un grand hall d’accueil, une chambre munie de sa bibliothèque puis un grand salon central majestueux desservant deux autres salons à sa droite et à sa gauche. Les portes ouvrant ces lieux sont en bois massifs, vernies et sculptées, les mosaïques au mur sont très bien entretenues ainsi que les colonnes et le sol en marbre. Les plafonds en plâtre sont raffinement travaillés et décorés.

Au 1er étage : 4 chambres à coucher aux quatre points cardinaux et un grand salon au centre ouvrant sur une très belle véranda accessibles à deux autres chambres.
On y trouve aussi, une douche WC ainsi qu’une grande salle de bain entièrement marbrée y compris la baignoire et la douche.

Au 2nd étage : une autre grande pièce pouvant servir comme chambre ou cuisine ainsi que de larges placards et buanderie. Une porte dessert la grande terrasse à la vue panoramique sur Casablanca.

Naturellement, la demeure mériterait quelques aménagements et rénovations. Ses fondations, ses espaces et sa localisation stratégique puisqu’il est très simple de s’y garer, dans un quartier résidentiel calme et à la fois proche de toute commodité, seraient parfaits comme siège d’une fondation à caractère culturelle, patrimoniale ; d’une banque ; d’une clinique voire d’une maison d’hôte…

Soyez les bienvenues !
Nous serions ravis de vous visiter notre maison d’enfance.

prix à discuter : 1'500'000'000

Cordialement,","{'Type de bien\nVilla': 'Type de bien\nVilla', 'Etat\nBon état': 'Etat\nBon état', 'Etat du bien\n70-100 ans': 'Etat du bien\n70-100 ans', 'Type du sol\nMarbre': 'Type du sol\nMarbre'}","{'Jardin': 'Jardin', 'Terrasse': 'Terrasse', 'Garage': 'Garage', 'Chambre rangement': 'Chambre rangement', 'Salon Marocain': 'Salon Marocain', 'Salon européen': 'Salon européen'}"
Prix à consulter,531 m²,,,,Maârif Extension à Casablanca,"A la vente terrain a val fleurie sur le bd R5
Terrain a la vente professionnelle ou usage résidentielle orienter sud A val fleurie sur le boulevard superficie 531m R5 prix 32000 dhs/m2

Pour plus d'informations veuillez nous contacter",{'Type de bien\nTerrain': 'Type de bien\nTerrain'},{}
16 200 000 DH,648 m²,,,,Val Fleury à Casablanca,"Terrain de 648m a vendre a val fleurie R5
Opportunité terrain à vendre de 648m2 R5 façade de 19m2 emplacement val fleurie prix 25000 dhs",{'Type de bien\nTerrain': 'Type de bien\nTerrain'},{}
2 500 000 DH,144 m²,4 Pièces,3 Chambres,3 Salles de bains,Ferme Bretonne (Hay Arraha) à Casablanca,"Vente d'un bel appartement à Ferme Bretonne Hay Arraha. Surface totale 144 m². Fenêtres avec double vitrage et porte blindée
Faites une belle affaire en achetant cet appartement. Prix 2 500 000 DH. 4 pièces, 3 salles de bains privatives, 144 m². 3 chambres à coucher. Moins de 5 ans. Bénéficiez du calme absolu avec fenêtres en double vitrage. Porte blindée et chauffage central.

Idéal si vous souhaitez acheter un appartement à Ferme Bretonne (Hay Arraha). Appréciez le confort de la climatisation. La résidence dispose également d'un service de concierge. Profitez d'une belle terrasse. Dispose également d'un ascenseur.

Contactez-nous si vous êtes intéressé par cet appartement à Casablanca. Cuisine équipée. Sécurité.","{'Type de bien\nAppartement': 'Type de bien\nAppartement', 'Etat\nNouveau': 'Etat\nNouveau', 'Etat du bien\n1-5 ans': 'Etat du bien\n1-5 ans'}","{'Terrasse': 'Terrasse', 'Garage': 'Garage', 'Ascenseur': 'Ascenseur', 'Concierge': 'Concierge', 'Climatisation': 'Climatisation', 'Chauffage central': 'Chauffage central', 'Sécurité': 'Sécurité', 'Double vitrage': 'Double vitrage', 'Porte blindée': 'Porte blindée', 'Cuisine équipée': 'Cuisine équipée'}"
940 000 DH,150 m²,4 Pièces,3 Chambres,2 Salles de bains,Hay Almasjid à Casablanca,"Appartement de 137 M2 à Casablanca
Je mets en vente un appartement ensoleillé, dans un immeuble composé d'un appartement par étage, ce bien comprend un grand salon marocain de 42 m2, 03 chambres bien espèces, 02 salles de bains récemment renouvelés, un séjour, une cuisine et 02 balcons.
Prix encourageant.","{'Type de bien\nAppartement': 'Type de bien\nAppartement', 'Surface habitable\n137 m²': 'Surface habitable\n137 m²', 'Surface extérieure\n150 m²': 'Surface extérieure\n150 m²', 'Etat\nBon état': 'Etat\nBon état', 'Etat du bien\n20-30 ans': 'Etat du bien\n20-30 ans', 'Étage du bien\n3ème': 'Étage du bien\n3ème', 'Orientation\nNord': 'Orientation\nNord', 'Type du sol\nCarrelage': 'Type du sol\nCarrelage'}","{'Chambre rangement': 'Chambre rangement', 'Façade extérieure': 'Façade extérieure', 'Salon Marocain': 'Salon Marocain', 'Antenne parabolique': 'Antenne parabolique', 'Sécurité': 'Sécurité', 'Porte blindée': 'Porte blindée', 'Four': 'Four', 'Machine à laver': 'Machine à laver', 'Micro-ondes': 'Micro-ondes'}"
